gene_name,transcript_name,transcript_biotype,UniProtKB,scFib,iHSC,iHSC_transcript_percent,scFib_transcript_percent,iHSC_entropy,scFib_entropy,entropy_diff
HSPA8,HSPA8-217,protein_coding,E9PQQ4,0.0,12.0,0.00821917808219178,0.0,1.8429979859773602,1.0817545353877644,0.7612434505895957
HSPA8,HSPA8-221,protein_coding,E9PNE6,2.0,0.0,0.0,0.0005138746145940391,1.8429979859773602,1.0817545353877644,0.7612434505895957
HSPA8,HSPA8-222,protein_coding,A8K7Q2,8.0,219.0,0.15,0.0020554984583761563,1.8429979859773602,1.0817545353877644,0.7612434505895957
HSPA8,HSPA8-223,protein_coding,E9PK54,1.0,0.0,0.0,0.00025693730729701953,1.8429979859773602,1.0817545353877644,0.7612434505895957
HSPA9,HSPA9-201,protein_coding,P38646,73.0,16.0,0.01799775028121485,0.05526116578349735,1.0742853948267683,1.1392613609416022,0.06497596611483392
HSPA9,HSPA9-203,nonsense_mediated_decay,H0Y8K0,0.0,0.0,0.0,0.0,1.0742853948267683,1.1392613609416022,0.06497596611483392
HSPA9,HSPA9-206,protein_coding,D6RCD7,52.0,31.0,0.03487064116985377,0.03936411809235428,1.0742853948267683,1.1392613609416022,0.06497596611483392
HSPA9,HSPA9-208,nonsense_mediated_decay,H0Y8S0,1.0,11.0,0.012373453318335208,0.000757002271006813,1.0742853948267683,1.1392613609416022,0.06497596611483392
HSPA9,HSPA9-210,nonsense_mediated_decay,A0A3B3ITI4,0.0,0.0,0.0,0.0,1.0742853948267683,1.1392613609416022,0.06497596611483392
HSPA9,HSPA9-212,protein_coding,A0A7I2V3F7,4.0,0.0,0.0,0.003028009084027252,1.0742853948267683,1.1392613609416022,0.06497596611483392
HSPA9,HSPA9-213,protein_coding,A0A7I2V2G2,0.0,0.0,0.0,0.0,1.0742853948267683,1.1392613609416022,0.06497596611483392
HSPA9,HSPA9-214,protein_coding,A0A7I2V2S7,8.0,0.0,0.0,0.006056018168054504,1.0742853948267683,1.1392613609416022,0.06497596611483392
HSPA9,HSPA9-215,nonsense_mediated_decay,A0A7I2V4A9,6.0,0.0,0.0,0.004542013626040878,1.0742853948267683,1.1392613609416022,0.06497596611483392
HSPA9,HSPA9-216,nonsense_mediated_decay,A0A7I2V2K6,0.0,0.0,0.0,0.0,1.0742853948267683,1.1392613609416022,0.06497596611483392
HSPA9,HSPA9-217,nonsense_mediated_decay,A0A7I2V3D9,0.0,1.0,0.0011248593925759281,0.0,1.0742853948267683,1.1392613609416022,0.06497596611483392
HSPA9,HSPA9-219,protein_coding,A0A7I2YQB2,0.0,0.0,0.0,0.0,1.0742853948267683,1.1392613609416022,0.06497596611483392
HSPA9,HSPA9-223,nonsense_mediated_decay,A0A7I2YQQ5,0.0,0.0,0.0,0.0,1.0742853948267683,1.1392613609416022,0.06497596611483392
HYI,HYI-202,protein_coding,J9JIE9,500.0,40.0,0.044543429844097995,0.2254283137962128,0.9568499748070031,0.8263263953869244,0.13052357942007864
HYI,HYI-204,protein_coding,F6UJY9,17.0,34.0,0.0378619153674833,0.007664562669071236,0.9568499748070031,0.8263263953869244,0.13052357942007864
HYI,HYI-205,protein_coding,F6UJY1,36.0,183.0,0.20378619153674832,0.016230838593327322,0.9568499748070031,0.8263263953869244,0.13052357942007864
HYI,HYI-207,protein_coding,H0YB70,2.0,0.0,0.0,0.0009017132551848512,0.9568499748070031,0.8263263953869244,0.13052357942007864
HYI,HYI-209,protein_coding,E7EWH8,0.0,0.0,0.0,0.0,0.9568499748070031,0.8263263953869244,0.13052357942007864
HYI,HYI-210,protein_coding,H0YB18,2.0,2.0,0.0022271714922048997,0.0009017132551848512,0.9568499748070031,0.8263263953869244,0.13052357942007864
HYI,HYI-212,protein_coding,A0A0A0MTR5,130.0,9.0,0.01002227171492205,0.058611361587015326,0.9568499748070031,0.8263263953869244,0.13052357942007864
IAH1,IAH1-201,nonsense_mediated_decay,H7BXP8,41.0,237.0,0.1039929793769197,0.010226989274133201,0.8761261850943711,0.5670688457545854,0.30905733933978574
IAH1,IAH1-202,protein_coding,Q2TAA2,412.0,101.0,0.0443176831943835,0.10276877026689947,0.8761261850943711,0.5670688457545854,0.30905733933978574
IAH1,IAH1-203,protein_coding,H7C5G1,3.0,0.0,0.0,0.0007483162883512097,0.8761261850943711,0.5670688457545854,0.30905733933978574
IAH1,IAH1-204,protein_coding,C9JE02,2.0,1.0,0.00043878894251864854,0.0004988775255674732,0.8761261850943711,0.5670688457545854,0.30905733933978574
IAH1,IAH1-210,nonsense_mediated_decay,F8WF34,28.0,34.0,0.01491882404563405,0.006984285357944624,0.8761261850943711,0.5670688457545854,0.30905733933978574
IAH1,IAH1-213,protein_coding,C9JDY4,0.0,0.0,0.0,0.0,0.8761261850943711,0.5670688457545854,0.30905733933978574
IAH1,IAH1-214,protein_coding,C9J5J2,0.0,0.0,0.0,0.0,0.8761261850943711,0.5670688457545854,0.30905733933978574
IDH2,IDH2-201,protein_coding,P48735,2568.0,362.0,0.4430844553243574,0.9805269186712485,0.6867779179644733,0.0959812960156768,0.5907966219487965
IDH2,IDH2-203,protein_coding,H0YL11,0.0,0.0,0.0,0.0,0.6867779179644733,0.0959812960156768,0.5907966219487965
IDH2,IDH2-204,nonsense_mediated_decay,H0YLL5,51.0,454.0,0.5556915544675642,0.019473081328751432,0.6867779179644733,0.0959812960156768,0.5907966219487965
IFI16,IFI16-201,protein_coding,Q16666,36.0,3.0,0.002178649237472767,0.0074503311258278145,0.6889443231404702,1.0327902942256935,0.3438459710852233
IFI16,IFI16-205,protein_coding,H3BM18,15.0,0.0,0.0,0.003104304635761589,0.6889443231404702,1.0327902942256935,0.3438459710852233
IFI16,IFI16-206,protein_coding,X6RHM1,208.0,11.0,0.007988380537400145,0.04304635761589404,0.6889443231404702,1.0327902942256935,0.3438459710852233
IFI16,IFI16-208,protein_coding,H3BR88,1144.0,344.0,0.24981844589687727,0.2367549668874172,0.6889443231404702,1.0327902942256935,0.3438459710852233
IFI16,IFI16-212,protein_coding,H3BVE6,1090.0,856.0,0.6216412490922295,0.2255794701986755,0.6889443231404702,1.0327902942256935,0.3438459710852233
IFI16,IFI16-213,protein_coding,H3BR65,6.0,6.0,0.004357298474945534,0.0012417218543046358,0.6889443231404702,1.0327902942256935,0.3438459710852233
IFI27,IFI27-203,protein_coding,A0A5H1ZRT4,0.0,0.0,0.0,0.0,0.6165659159221089,0.3608223031238232,0.25574361279828567
IFI27,IFI27-205,protein_coding,P40305,60.0,5.0,0.0016276041666666667,0.002013895881582922,0.6165659159221089,0.3608223031238232,0.25574361279828567
IFI27,IFI27-206,protein_coding,A0A087WV79,8.0,0.0,0.0,0.00026851945087772296,0.6165659159221089,0.3608223031238232,0.25574361279828567
IFI27,IFI27-207,nonsense_mediated_decay,A0A087X035,1.0,0.0,0.0,3.356493135971537e-05,0.6165659159221089,0.3608223031238232,0.25574361279828567
IFI27,IFI27-210,protein_coding,A0A087WUJ8,2700.0,41.0,0.013346354166666666,0.0906253146712315,0.6165659159221089,0.3608223031238232,0.25574361279828567
IFI27,IFI27-212,protein_coding,A0A087X174,194.0,155.0,0.050455729166666664,0.006511596683784782,0.6165659159221089,0.3608223031238232,0.25574361279828567
IFT20,IFT20-202,protein_coding,Q8IY31,12.0,15.0,0.0028653295128939827,0.0019704433497536944,1.103296901101761,0.3424589063959903,0.7608379947057707
IFT20,IFT20-204,protein_coding,J3KRU2,2.0,64.0,0.012225405921680994,0.0003284072249589491,1.103296901101761,0.3424589063959903,0.7608379947057707
IFT20,IFT20-205,protein_coding,J3QRH2,0.0,0.0,0.0,0.0,1.103296901101761,0.3424589063959903,0.7608379947057707
IFT20,IFT20-206,protein_coding,J3QRC6,0.0,1.0,0.00019102196752626553,0.0,1.103296901101761,0.3424589063959903,0.7608379947057707
IFT20,IFT20-208,protein_coding,J3QR43,3.0,4.0,0.0007640878701050621,0.0004926108374384236,1.103296901101761,0.3424589063959903,0.7608379947057707
IFT20,IFT20-216,protein_coding,A0A087X2B4,196.0,31.0,0.0059216809933142316,0.03218390804597701,1.103296901101761,0.3424589063959903,0.7608379947057707
IGF2BP2,IGF2BP2-201,protein_coding,Q9Y6M1,41.0,10.0,0.01567398119122257,0.013381201044386422,0.6774944044487073,0.6930745993293921,0.015580194880684739
IGF2BP2,IGF2BP2-204,protein_coding,F8W930,42.0,7.0,0.0109717868338558,0.01370757180156658,0.6774944044487073,0.6930745993293921,0.015580194880684739
IL6ST,IL6ST-201,protein_coding,Q5FC02,0.0,0.0,0.0,0.0,1.1121067209131867,1.839541645440396,0.7274349245272091
IL6ST,IL6ST-202,protein_coding,Q5FC05,0.0,0.0,0.0,0.0,1.1121067209131867,1.839541645440396,0.7274349245272091
IL6ST,IL6ST-203,protein_coding,P40189,17.0,0.0,0.0,0.009599096555618294,1.1121067209131867,1.839541645440396,0.7274349245272091
IL6ST,IL6ST-207,nonsense_mediated_decay,D6RH03,2.0,8.0,0.011444921316165951,0.001129305477131564,1.1121067209131867,1.839541645440396,0.7274349245272091
IL6ST,IL6ST-211,nonsense_mediated_decay,Q5FC07,27.0,2.0,0.002861230329041488,0.015245623941276116,1.1121067209131867,1.839541645440396,0.7274349245272091
IL6ST,IL6ST-213,nonsense_mediated_decay,A0A494BZU0,53.0,3.0,0.004291845493562232,0.029926595143986448,1.1121067209131867,1.839541645440396,0.7274349245272091
IL6ST,IL6ST-214,protein_coding,A0A8V8TNI4,12.0,0.0,0.0,0.006775832862789385,1.1121067209131867,1.839541645440396,0.7274349245272091
IL6ST,IL6ST-215,protein_coding,A0A8V8TMJ4,13.0,2.0,0.002861230329041488,0.007340485601355167,1.1121067209131867,1.839541645440396,0.7274349245272091
IL6ST,IL6ST-216,nonsense_mediated_decay,A0A8V8TNU5,0.0,41.0,0.058655221745350504,0.0,1.1121067209131867,1.839541645440396,0.7274349245272091
IL6ST,IL6ST-218,nonsense_mediated_decay,A0A8V8TNI8,0.0,0.0,0.0,0.0,1.1121067209131867,1.839541645440396,0.7274349245272091
IL6ST,IL6ST-220,protein_coding,A0A8V8TMJ9,7.0,1.0,0.001430615164520744,0.003952569169960474,1.1121067209131867,1.839541645440396,0.7274349245272091
IL6ST,IL6ST-222,protein_coding,A0A0A0N0L5,16.0,1.0,0.001430615164520744,0.009034443817052512,1.1121067209131867,1.839541645440396,0.7274349245272091
IL6ST,IL6ST-223,nonsense_mediated_decay,A0A8V8TM11,2.0,1.0,0.001430615164520744,0.001129305477131564,1.1121067209131867,1.839541645440396,0.7274349245272091
ILK,ILK-201,protein_coding,Q13418,417.0,201.0,0.2087227414330218,0.2916083916083916,0.7302941214319043,0.3921552704693387,0.33813885096256563
ILK,ILK-205,nonsense_mediated_decay,E9PQ52,0.0,0.0,0.0,0.0,0.7302941214319043,0.3921552704693387,0.33813885096256563
ILK,ILK-206,protein_coding,A0A087WWY6,0.0,279.0,0.2897196261682243,0.0,0.7302941214319043,0.3921552704693387,0.33813885096256563
ILK,ILK-207,nonsense_mediated_decay,A0A087WW45,0.0,0.0,0.0,0.0,0.7302941214319043,0.3921552704693387,0.33813885096256563
ILK,ILK-215,protein_coding,A0A0A0MTH3,64.0,5.0,0.005192107995846314,0.044755244755244755,0.7302941214319043,0.3921552704693387,0.33813885096256563
INF2,INF2-201,nonsense_mediated_decay,A0A0A0MQU1,3.0,4.0,0.00796812749003984,0.003865979381443299,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-202,protein_coding,Q27J81,80.0,25.0,0.049800796812749,0.10309278350515463,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-210,nonsense_mediated_decay,A0A087X118,1.0,62.0,0.12350597609561753,0.001288659793814433,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-211,nonsense_mediated_decay,A0A6Q8PH63,0.0,1.0,0.00199203187250996,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-212,protein_coding,A0A6Q8PGK9,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-213,protein_coding,A0A6Q8PHS8,105.0,37.0,0.07370517928286853,0.13530927835051546,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-214,nonsense_mediated_decay,A0A6Q8PFN5,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-215,nonsense_mediated_decay,A0A6Q8PGJ8,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-216,protein_coding,A0A6Q8PEY8,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-217,nonsense_mediated_decay,A0A6Q8PGC7,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-218,nonsense_mediated_decay,A0A6Q8PEY5,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-219,nonsense_mediated_decay,A0A6Q8PGU8,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-220,nonsense_mediated_decay,A0A6Q8PF91,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-222,nonsense_mediated_decay,A0A6Q8PFJ1,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-224,protein_coding,A0A6Q8PFW4,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-225,nonsense_mediated_decay,A0A6Q8PGX4,0.0,1.0,0.00199203187250996,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-227,protein_coding,A0A6Q8PHA2,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-230,protein_coding,A0A6Q8PGN3,0.0,1.0,0.00199203187250996,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-232,protein_coding,A0A6Q8PHG2,1.0,7.0,0.013944223107569721,0.001288659793814433,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-235,nonsense_mediated_decay,A0A6Q8PFB9,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-238,protein_coding,A0A6Q8PF44,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-239,nonsense_mediated_decay,A0A6Q8PH52,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-241,nonsense_mediated_decay,A0A6Q8PG64,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-242,nonsense_mediated_decay,A0A6Q8PFY4,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-243,nonsense_mediated_decay,A0A6Q8PH59,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-244,nonsense_mediated_decay,A0A6Q8PH25,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-245,protein_coding,A0A6Q8PH71,0.0,1.0,0.00199203187250996,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-246,nonsense_mediated_decay,A0A6Q8PGY8,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
INF2,INF2-249,nonsense_mediated_decay,A0A6Q8PF29,0.0,0.0,0.0,0.0,1.415590920539298,0.8126882594949345,0.6029026610443635
ING2,ING2-201,protein_coding,Q9H160,2108.0,144.0,0.2807017543859649,0.7701863354037267,0.5936148767694077,0.5390510922958861,0.054563784473521615
ING2,ING2-202,protein_coding,C9J4X5,629.0,369.0,0.7192982456140351,0.22981366459627328,0.5936148767694077,0.5390510922958861,0.054563784473521615
INO80E,INO80E-201,protein_coding,J3KNE2,239.0,39.0,0.025896414342629483,0.15965263861055445,1.147790516014656,0.24949516085591236,0.8982953551587436
INO80E,INO80E-204,protein_coding,I3L0W8,1.0,0.0,0.0,0.0006680026720106881,1.147790516014656,0.24949516085591236,0.8982953551587436
INO80E,INO80E-205,nonsense_mediated_decay,Q8NBZ0,7.0,9.0,0.00597609561752988,0.004676018704074816,1.147790516014656,0.24949516085591236,0.8982953551587436
INO80E,INO80E-209,protein_coding,I3NI13,5.0,62.0,0.041168658698539175,0.0033400133600534404,1.147790516014656,0.24949516085591236,0.8982953551587436
INO80E,INO80E-210,protein_coding,H3BNM4,0.0,4.0,0.0026560424966799467,0.0,1.147790516014656,0.24949516085591236,0.8982953551587436
INO80E,INO80E-211,nonsense_mediated_decay,I3L270,0.0,5.0,0.0033200531208499337,0.0,1.147790516014656,0.24949516085591236,0.8982953551587436
ITGA3,ITGA3-201,protein_coding,P26006,2.0,0.0,0.0,0.001040582726326743,0.6931471805599453,0.0,0.6931471805599453
ITGA3,ITGA3-203,nonsense_mediated_decay,K7EQJ2,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453
ITGA3,ITGA3-207,nonsense_mediated_decay,D6R9X8,0.0,1.0,0.0004679457182966776,0.0,0.6931471805599453,0.0,0.6931471805599453
ITGA3,ITGA3-209,protein_coding,H0YA49,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453
ITGA3,ITGA3-212,nonsense_mediated_decay,H0YA32,0.0,1.0,0.0004679457182966776,0.0,0.6931471805599453,0.0,0.6931471805599453
ITGA3,ITGA3-213,protein_coding,K7EMU3,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453
ITGB1,ITGB1-201,protein_coding,P05556,22.0,30.0,0.011797090051120724,0.0039941902687000725,1.7410190127610274,1.683846081415227,0.05717293134580048
ITGB1,ITGB1-203,protein_coding,Q5T3E4,1.0,16.0,0.006291781360597719,0.00018155410312273057,1.7410190127610274,1.683846081415227,0.05717293134580048
ITGB1,ITGB1-204,protein_coding,Q5T3E5,1.0,1.0,0.00039323633503735744,0.00018155410312273057,1.7410190127610274,1.683846081415227,0.05717293134580048
ITGB1,ITGB1-206,protein_coding,Q5T3E6,8.0,5.0,0.001966181675186787,0.0014524328249818446,1.7410190127610274,1.683846081415227,0.05717293134580048
ITGB1,ITGB1-209,protein_coding,C9JNE0,0.0,45.0,0.017695635076681086,0.0,1.7410190127610274,1.683846081415227,0.05717293134580048
ITGB1,ITGB1-210,protein_coding,C9JPK5,0.0,0.0,0.0,0.0,1.7410190127610274,1.683846081415227,0.05717293134580048
ITGB1,ITGB1-212,protein_coding,E7EQW5,11.0,217.0,0.08533228470310657,0.0019970951343500363,1.7410190127610274,1.683846081415227,0.05717293134580048
ITGB1,ITGB1-214,protein_coding,H7C4K3,53.0,30.0,0.011797090051120724,0.00962236746550472,1.7410190127610274,1.683846081415227,0.05717293134580048
ITGB1,ITGB1-215,protein_coding,E7EUI6,39.0,10.0,0.003932363350373574,0.007080610021786492,1.7410190127610274,1.683846081415227,0.05717293134580048
ITGB1,ITGB1-216,nonsense_mediated_decay,H7C4N8,0.0,0.0,0.0,0.0,1.7410190127610274,1.683846081415227,0.05717293134580048
ITGB1,ITGB1-217,protein_coding,E9PQJ2,5.0,464.0,0.18246165945733386,0.0009077705156136529,1.7410190127610274,1.683846081415227,0.05717293134580048
ITGB1,ITGB1-218,protein_coding,E9PLR6,32.0,151.0,0.059378686590640974,0.005809731299927378,1.7410190127610274,1.683846081415227,0.05717293134580048
ITGB1,ITGB1-219,protein_coding,A0A7I2V348,267.0,41.0,0.016122689736531654,0.04847494553376906,1.7410190127610274,1.683846081415227,0.05717293134580048
ITGB1,ITGB1-223,nonsense_mediated_decay,A0A7I2V5T3,0.0,1.0,0.00039323633503735744,0.0,1.7410190127610274,1.683846081415227,0.05717293134580048
ITGB1,ITGB1-228,nonsense_mediated_decay,A0A7I2V5Z8,1.0,0.0,0.0,0.00018155410312273057,1.7410190127610274,1.683846081415227,0.05717293134580048
ITGB1,ITGB1-229,nonsense_mediated_decay,A0A7I2V2T4,109.0,32.0,0.012583562721195438,0.01978939724037763,1.7410190127610274,1.683846081415227,0.05717293134580048
ITGB1,ITGB1-230,protein_coding,A0A7I2V2F9,17.0,16.0,0.006291781360597719,0.0030864197530864196,1.7410190127610274,1.683846081415227,0.05717293134580048
ITGB1BP1,ITGB1BP1-201,protein_coding,O14713,567.0,59.0,0.042476601871850254,0.1443850267379679,0.7383549246145438,0.9587221558087319,0.2203672311941881
ITGB1BP1,ITGB1BP1-203,protein_coding,A8MPU2,124.0,74.0,0.05327573794096472,0.03157626687038452,0.7383549246145438,0.9587221558087319,0.2203672311941881
ITGB1BP1,ITGB1BP1-206,protein_coding,C9J6Y2,0.0,1.0,0.0007199424046076314,0.0,0.7383549246145438,0.9587221558087319,0.2203672311941881
ITGB1BP1,ITGB1BP1-209,nonsense_mediated_decay,F8WF20,132.0,494.0,0.3556515478761699,0.03361344537815126,0.7383549246145438,0.9587221558087319,0.2203672311941881
ITGB1BP1,ITGB1BP1-211,protein_coding,C9JZ07,0.0,2.0,0.0014398848092152627,0.0,0.7383549246145438,0.9587221558087319,0.2203672311941881
ITGB1BP1,ITGB1BP1-214,nonsense_mediated_decay,G3V1A3,0.0,0.0,0.0,0.0,0.7383549246145438,0.9587221558087319,0.2203672311941881
ITGB1BP1,ITGB1BP1-215,protein_coding,C9J0J6,0.0,0.0,0.0,0.0,0.7383549246145438,0.9587221558087319,0.2203672311941881
ITGB1BP1,ITGB1BP1-218,protein_coding,C9JBU8,3.0,0.0,0.0,0.0007639419404125286,0.7383549246145438,0.9587221558087319,0.2203672311941881
ITGB1BP1,ITGB1BP1-219,protein_coding,C9J5T5,6.0,2.0,0.0014398848092152627,0.0015278838808250573,0.7383549246145438,0.9587221558087319,0.2203672311941881
ITGB1BP1,ITGB1BP1-221,protein_coding,C9IZZ8,13.0,3.0,0.0021598272138228943,0.0033104150751209573,0.7383549246145438,0.9587221558087319,0.2203672311941881
ITM2B,ITM2B-201,protein_coding,Q9Y287,34.0,2243.0,0.27582390555828823,0.0006499713247944943,0.7758003907363458,1.2371627128754306,0.4613623221390848
ITM2B,ITM2B-202,nonsense_mediated_decay,U3KQL7,1.0,22.0,0.0027053615346778162,1.9116803670426305e-05,0.7758003907363458,1.2371627128754306,0.4613623221390848
ITM2B,ITM2B-203,nonsense_mediated_decay,U3KQ52,1.0,17.0,0.002090506640432858,1.9116803670426305e-05,0.7758003907363458,1.2371627128754306,0.4613623221390848
ITM2B,ITM2B-208,protein_coding,A0A3B3IUC0,1.0,14.0,0.001721593703885883,1.9116803670426305e-05,0.7758003907363458,1.2371627128754306,0.4613623221390848
ITM2B,ITM2B-209,nonsense_mediated_decay,A0A3B3ITP9,0.0,2280.0,0.2803738317757009,0.0,0.7758003907363458,1.2371627128754306,0.4613623221390848
ITM2B,ITM2B-210,protein_coding,A0A3B3ISG3,27.0,0.0,0.0,0.0005161536991015102,0.7758003907363458,1.2371627128754306,0.4613623221390848
ITM2B,ITM2B-211,nonsense_mediated_decay,A0A3B3IU60,28.0,11.0,0.0013526807673389081,0.0005352705027719365,0.7758003907363458,1.2371627128754306,0.4613623221390848
JAGN1,JAGN1-201,protein_coding,A0A3B3ITE9,14.0,1212.0,0.6224961479198767,0.007368421052631579,0.6628289073361967,0.043524220840125874,0.6193046864960708
JAGN1,JAGN1-202,protein_coding,Q8N5M9,1886.0,735.0,0.37750385208012327,0.9926315789473684,0.6628289073361967,0.043524220840125874,0.6193046864960708
JAK1,JAK1-201,protein_coding,P23458,2.0,0.0,0.0,0.0028653295128939827,0.8150478414566886,1.4770912865846584,0.6620434451279698
JAK1,JAK1-206,nonsense_mediated_decay,A0A5F9ZH73,0.0,0.0,0.0,0.0,0.8150478414566886,1.4770912865846584,0.6620434451279698
JAK1,JAK1-209,protein_coding,A0A5F9ZHI1,0.0,3.0,0.00045794535185467866,0.0,0.8150478414566886,1.4770912865846584,0.6620434451279698
JAK1,JAK1-213,protein_coding,A0A5F9ZHW0,0.0,1.0,0.00015264845061822624,0.0,0.8150478414566886,1.4770912865846584,0.6620434451279698
JAK1,JAK1-214,protein_coding,A0A5F9ZI01,65.0,7.0,0.0010685391543275836,0.09312320916905444,0.8150478414566886,1.4770912865846584,0.6620434451279698
JAK1,JAK1-216,protein_coding,A0A5F9ZI39,4.0,4.0,0.000610593802472905,0.0057306590257879654,0.8150478414566886,1.4770912865846584,0.6620434451279698
JAK1,JAK1-217,nonsense_mediated_decay,A0A5F9ZHK2,8.0,0.0,0.0,0.011461318051575931,0.8150478414566886,1.4770912865846584,0.6620434451279698
JAK1,JAK1-218,protein_coding,A0A5F9ZH07,8.0,2.0,0.0003052969012364525,0.011461318051575931,0.8150478414566886,1.4770912865846584,0.6620434451279698
JAK1,JAK1-219,protein_coding,A0A5F9ZHN8,25.0,4.0,0.000610593802472905,0.03581661891117478,0.8150478414566886,1.4770912865846584,0.6620434451279698
JAK1,JAK1-222,protein_coding,A0A8V8TPQ9,0.0,0.0,0.0,0.0,0.8150478414566886,1.4770912865846584,0.6620434451279698
JAK1,JAK1-224,nonsense_mediated_decay,A0A8V8TMY8,0.0,0.0,0.0,0.0,0.8150478414566886,1.4770912865846584,0.6620434451279698
JAK1,JAK1-226,protein_coding,A0A8V8TN11,0.0,1.0,0.00015264845061822624,0.0,0.8150478414566886,1.4770912865846584,0.6620434451279698
JAK1,JAK1-227,protein_coding,A0A0A0N0M2,16.0,15.0,0.0022897267592733935,0.022922636103151862,0.8150478414566886,1.4770912865846584,0.6620434451279698
JAK1,JAK1-228,nonsense_mediated_decay,A0A8V8TN56,1.0,0.0,0.0,0.0014326647564469914,0.8150478414566886,1.4770912865846584,0.6620434451279698
JAK1,JAK1-231,protein_coding,A0A8V8TPG3,0.0,157.0,0.023965806747061516,0.0,0.8150478414566886,1.4770912865846584,0.6620434451279698
KANK2,KANK2-201,protein_coding,Q63ZY3,319.0,158.0,0.10193548387096774,0.19274924471299093,0.8224389020947557,0.703323581776254,0.1191153203185017
KANK2,KANK2-203,protein_coding,K7EL48,295.0,122.0,0.07870967741935483,0.1782477341389728,0.8224389020947557,0.703323581776254,0.1191153203185017
KANK2,KANK2-204,protein_coding,K7EIU4,0.0,641.0,0.4135483870967742,0.0,0.8224389020947557,0.703323581776254,0.1191153203185017
KANK2,KANK2-210,protein_coding,K7ES05,1.0,0.0,0.0,0.0006042296072507553,0.8224389020947557,0.703323581776254,0.1191153203185017
KANK2,KANK2-212,protein_coding,K7ERU2,0.0,0.0,0.0,0.0,0.8224389020947557,0.703323581776254,0.1191153203185017
KDM5B,KDM5B-201,protein_coding,B3KV94,9.0,348.0,0.3175182481751825,0.011292346298619825,1.0161571662528923,1.6822439175985713,0.666086751345679
KDM5B,KDM5B-202,protein_coding,Q9UGL1,168.0,33.0,0.030109489051094892,0.2107904642409034,1.0161571662528923,1.6822439175985713,0.666086751345679
KDM5B,KDM5B-210,nonsense_mediated_decay,R4GN45,0.0,0.0,0.0,0.0,1.0161571662528923,1.6822439175985713,0.666086751345679
KDM5B,KDM5B-215,protein_coding,A0A3B3IS40,13.0,3.0,0.002737226277372263,0.01631116687578419,1.0161571662528923,1.6822439175985713,0.666086751345679
KDM5B,KDM5B-217,protein_coding,A0A3B3IT25,0.0,0.0,0.0,0.0,1.0161571662528923,1.6822439175985713,0.666086751345679
KDM5B,KDM5B-218,protein_coding,A0A3B3ITJ3,4.0,0.0,0.0,0.005018820577164366,1.0161571662528923,1.6822439175985713,0.666086751345679
KDM5B,KDM5B-219,protein_coding,A0A3B3ITJ7,11.0,1.0,0.0009124087591240876,0.013801756587202008,1.0161571662528923,1.6822439175985713,0.666086751345679
